FRFR_OCCRR_ID,OCCRR_YR,OCCRR_MNT,OCCRR_DT,OCCRR_TM,OCCRR_DYWK_NM,FRFR_OCCRR_CTPRV_NM,FRFR_OCCRR_SGNG_NM,FRFR_OCCRR_EPMN_NM,FRFR_OCCRR_DNL_NM,FRFR_OCCRR_LTNO_NM,FRFR_OCCRR_LCTN_XCRD,FRFR_OCCRR_LCTN_YCRD,LTTC_ID,FRFR_POTFR_TM,FRFR_OCCRR_CAUS_NM,FRFR_DMG_AREA,POTFR_RSRC_INPT_QNTT,TPRT,HMDT,WDSP,PRCPT_QNTT,STORUNST_CD,FRTP_CD,DNST_CD,FRTP_TRE_HGHT,DMCLS_CD,AGCLS_CD,HASLV,NNFRS_DSTNC,CMPSI_FG,PTMNT_FG,CMTRY_FG,FRSTTN_DSTNC,PTMNT_DSTNC,TPGRP_DATA_FG
2049,2017,6,17,19,토요일,경상북도,안동시,일직면,용각리,산103,128.5921944,36.4500642,라바97b28b,2:25,기타,0.2,100.0,23.0625,55.875,1.6458333333333333,0.0,1.0,1.0,C,12.0,2.0,4.0,260.0,207.56,0.0,0.0,0.0,19.812,6631.082,1.0
2051,2017,6,18,10,일요일,경상북도,칠곡군,석적읍,도개리,산16-1,128.4717707,36.0520433,라마87b84a,0:55,쓰레기소각,0.01,50.0,26.8,48.958333333333336,1.25,0.0,1.0,3.0,B,22.0,2.0,4.0,220.0,29.321,0.0,0.0,0.0,4.732,889.439,1.0
2054,2017,6,18,13,일요일,경상북도,경주시,건천읍,용명리,산35,129.1321781,35.8783415,마마47a65b,1:40,입산자실화,0.01,110.0,23.495833333333334,67.91666666666667,1.7625,0.0,1.0,2.0,C,16.0,2.0,5.0,465.0,833.203,0.0,0.0,0.0,5.396,314.565,1.0
2055,2017,6,18,15,일요일,경상북도,울진군,매화면,신흥리,산141,129.3810166,36.8769731,마바67b77a,2:03,쓰레기소각,0.01,85.0,17.641666666666666,89.58333333333333,2.4,0.0,1.0,2.0,C,12.0,2.0,4.0,160.0,88.213,0.0,0.0,0.0,18.07,10727.455,1.0
2061,2017,6,19,15,월요일,경상북도,군위군,효령면,금매리,산54,128.6165225,36.1342593,마마00a93b,3:20,농산부산물소각,0.05,87.0,27.6875,48.79166666666666,1.3208333333333333,0.0,0.0,0.0,,0.0,,,135.0,24.729,0.0,0.0,0.0,11.269,7497.08,1.0
2063,2017,6,19,17,월요일,경상북도,의성군,단촌면,장림리,산109,128.6181602,36.414379,마바00a24b,2:33,기타,0.2,134.0,25.804166666666664,46.958333333333336,1.175,0.0,0.0,0.0,,0.0,2.0,4.0,240.0,5.676,0.0,0.0,0.0,16.854,3430.042,1.0
2073,2017,6,22,14,목요일,경상북도,문경시,산북면,약석리,산6-1,128.2677004,36.6504219,라바68b50b,1:36,기타,0.01,63.0,25.2375,48.16666666666666,1.6791666666666665,0.0,1.0,2.0,C,14.0,2.0,4.0,180.0,148.178,0.0,0.0,0.0,8.884,2991.644,1.0
2080,2017,6,23,14,금요일,경상북도,김천시,남면,운곡리,산207,128.2183531,36.0874727,라마64b88a,2:36,농산부산물소각,0.03,85.0,27.52083333333333,53.5,1.0791666666666666,0.0,1.0,1.0,C,14.0,2.0,4.0,220.0,159.379,0.0,0.0,0.0,8.035,7039.51,1.0
2083,2017,6,23,16,금요일,경상북도,고령군,우곡면,사전리,산40,128.3087671,35.6718524,라마73a42a,1:07,입산자실화,0.04,140.0,26.008333333333336,52.833333333333336,1.5541666666666665,0.0,1.0,1.0,C,14.0,2.0,5.0,90.0,65.697,0.0,0.0,0.0,9.693,7112.896,1.0
2088,2017,7,20,12,목요일,경상북도,경주시,외동읍,북토리,산54-9,129.2774544,35.7391431,마마60b50b,0:40,기타,0.01,55.0,29.829166666666666,70.58333333333333,1.6,0.0,0.0,0.0,,0.0,2.0,5.0,130.0,3.062,0.0,0.0,0.0,6.377,1637.58,1.0
2099,2017,11,1,3,수요일,경상북도,김천시,남면,오봉리,산167,128.2643605,36.0983037,라마68b89a,3:30,기타,0.3,70.0,11.116666666666667,77.5,0.6333333333333333,0.0,1.0,1.0,C,14.0,2.0,5.0,230.0,159.167,0.0,0.0,0.0,13.937,2495.715,1.0
2107,2017,11,11,18,토요일,경상북도,포항시북구,죽장면,합덕리,산147,129.099395,36.2006194,마바43b01b,16:10,담뱃불실화,0.1,144.0,9.470833333333331,39.083333333333336,2.9375,0.0,1.0,3.0,C,14.0,2.0,4.0,330.0,81.912,0.0,0.0,0.0,22.522,2537.036,1.0
2110,2017,11,15,15,수요일,경상북도,성주군,용암면,본리리,산93-1외2필지,128.307288,35.8418228,라마72b60b,2:00,쓰레기소각,0.04,297.0,6.195833333333333,52.583333333333336,1.475,0.0,1.0,1.0,C,16.0,1.0,4.0,110.0,113.931,0.0,0.0,0.0,8.929,9756.408,1.0
2115,2017,11,16,14,목요일,경상북도,성주군,가천면,금봉리,산24,128.141238,35.8777534,라마57b64b,1:21,기타,0.05,67.0,4.545833333333333,48.54166666666666,1.4916666666666665,0.0,1.0,3.0,C,16.0,2.0,5.0,295.0,125.766,0.0,0.0,0.0,19.227,1139.223,1.0
2118,2017,11,17,7,금요일,경상북도,포항시북구,송라면,하송리,산37-1,129.3524839,36.2194216,마바66b04a,0:31,기타,0.01,82.0,8.066666666666666,37.79166666666666,2.4375,0.0,1.0,1.0,C,12.0,2.0,3.0,40.0,77.844,0.0,0.0,1.0,13.624,868.99,1.0
2123,2017,11,19,13,일요일,경상북도,경주시,,배동,산71,129.2171272,35.7956752,마마55a56b,1:14,입산자실화,0.01,65.0,1.625,31.541666666666668,3.983333333333333,0.0,1.0,1.0,C,28.0,1.0,4.0,185.0,752.564,0.0,0.0,0.0,9.835,5838.198,1.0
2124,2017,11,20,5,월요일,경상북도,포항시북구,송라면,하송리,산20-4,129.3645147,36.2186091,마바67b03b,3:30,기타,0.1,80.0,5.133333333333334,37.04166666666666,2.4208333333333334,0.0,1.0,1.0,C,12.0,1.0,3.0,25.0,50.187,0.0,0.0,0.0,14.562,1043.837,1.0
2131,2017,11,23,5,목요일,경상북도,영천시,화남면,월곡리,산125,128.867424,36.1094255,마마23a91a,5:00,입산자실화,0.8,128.0,3.4958333333333336,38.66666666666666,2.816666666666667,0.0,1.0,2.0,C,14.0,2.0,4.0,255.0,144.893,0.0,0.0,0.0,26.861,3124.415,1.0
2132,2017,11,23,13,목요일,경상북도,칠곡군,북삼읍,오평리,산27,128.3812029,36.0637488,라마79a85b,1:00,농산부산물소각,0.01,105.0,2.8000000000000003,57.583333333333336,1.6083333333333334,0.0,1.0,2.0,C,18.0,2.0,5.0,50.0,55.174,0.0,0.0,0.0,5.9,1542.289,1.0
2134,2017,11,25,14,토요일,경상북도,경주시,강동면,다산리,산96-4,129.2748256,36.0432647,마마59b84a,0:55,입산자실화,0.03,85.0,3.408333333333333,63.958333333333336,2.15,0.0,1.0,1.0,C,4.0,1.0,4.0,120.0,127.367,0.0,0.0,0.0,8.909,3425.6,1.0
2137,2017,11,26,21,일요일,경상북도,경주시,천북면,갈곡리,산58-1,129.2840317,35.8841324,마마61a66b,1:20,성묘객실화,0.05,135.0,9.491666666666667,65.45833333333333,2.225,0.0,1.0,1.0,C,16.0,2.0,,75.0,51.869,1.0,0.0,0.0,9.266,3745.604,1.0
2146,2017,11,30,17,목요일,경상북도,구미시,고아읍,대망리,산26,128.3241716,36.1918456,라마74a99b,1:40,입산자실화,0.6,200.0,3.741666666666666,24.5,2.316666666666667,0.0,1.0,2.0,A,0.0,2.0,4.0,175.0,121.835,0.0,1.0,0.0,6.147,40.711,1.0
2148,2017,11,30,18,목요일,경상북도,포항시남구,장기면,죽정리,산274,129.4629596,35.9601779,마마77a75a,0:53,쓰레기소각,0.1,201.0,6.870833333333334,24.45833333333333,3.3041666666666667,0.0,1.0,1.0,C,10.0,1.0,3.0,95.0,47.291,0.0,0.0,0.0,6.728,1815.439,1.0
2149,2017,12,1,12,금요일,경상북도,경주시,내남면,비지리,산51,129.1209483,35.7665433,마마46b53a,2:05,쓰레기소각,0.8,123.0,-0.2291666666666666,32.666666666666664,3.5,0.0,1.0,1.0,A,0.0,,,200.0,31.924,0.0,0.0,0.0,13.737,268.64,1.0
2157,2017,12,5,10,화요일,경상북도,구미시,해평면,월곡리,산10-3,128.3705179,36.2420112,라바78a05a,0:44,기타,0.02,125.0,-1.4416666666666669,39.625,2.3291666666666666,0.0,1.0,1.0,C,20.0,2.0,4.0,135.0,173.875,0.0,0.0,0.0,6.871,1039.016,1.0
2160,2017,12,9,18,토요일,경상북도,경주시,건천읍,대곡리,1519(임),129.1202604,35.8538303,마마46a63a,1:10,입산자실화,0.01,108.0,0.0916666666666666,61.083333333333336,2.025,0.0,1.0,2.0,C,18.0,2.0,4.0,85.0,47.851,0.0,0.0,0.0,3.566,1729.409,1.0
2164,2017,12,12,15,화요일,경상북도,군위군,의흥면,읍내리,산17,128.7257441,36.181829,마마10a98b,1:46,기타,0.5,150.0,-4.745833333333334,36.91666666666666,2.283333333333333,0.0,0.0,0.0,,0.0,,,215.0,15.45,0.0,0.0,0.0,1.977,4369.767,1.0
2167,2017,12,13,15,수요일,경상북도,성주군,용암면,용정리,산21-1,128.3416528,35.8272997,라마76a59a,2:10,건축물화재비화,0.05,60.0,-3.5708333333333333,32.125,1.5583333333333331,0.0,1.0,3.0,C,10.0,2.0,4.0,85.0,82.949,0.0,0.0,0.0,7.234,7478.548,1.0
2171,2017,12,16,10,토요일,경상북도,김천시,어모면,능치리,산9,128.0658814,36.2333197,라바50b04a,1:40,기타,0.04,71.0,0.225,42.0,2.1041666666666665,0.0,1.0,2.0,C,12.0,2.0,4.0,185.0,65.902,0.0,0.0,0.0,12.516,5952.192,1.0
2172,2017,12,16,17,토요일,경상북도,영천시,고경면,논실리,산34외 3필지,129.1245818,35.9504064,마마46b73b,5:35,성묘객실화,1.89,217.0,0.3666666666666667,35.375,4.054166666666666,0.0,2.0,0.0,,0.0,1.0,4.0,240.0,83.273,0.0,1.0,0.0,17.796,51.456,1.0
2175,2017,12,18,10,월요일,경상북도,칠곡군,동명면,가천리,산125,128.5156016,36.0249051,라마91b81a,1:00,쓰레기소각,0.01,57.0,-1.0208333333333333,61.5,0.5875,0.0,1.0,2.0,A,0.0,2.0,4.0,420.0,221.166,0.0,0.0,0.0,9.595,1788.981,1.0
2176,2017,12,18,10,월요일,경상북도,성주군,수륜면,남은리,산10,128.2658303,35.8016229,라마69a56a,1:40,건축물화재비화,0.02,75.0,-1.0208333333333333,61.5,0.5875,0.0,1.0,2.0,C,10.0,2.0,4.0,80.0,77.788,0.0,0.0,0.0,9.881,9613.173,1.0
2177,2017,12,18,12,월요일,경상북도,의성군,단촌면,구계리,산108,128.7552345,36.4815158,마바12a32a,1:50,기타,0.05,140.0,-3.845833333333333,58.375,0.9083333333333332,0.0,1.0,2.0,C,20.0,2.0,5.0,315.0,697.777,0.0,0.0,0.0,23.189,403.478,1.0
2179,2017,12,19,14,화요일,경상북도,고령군,개진면,구곡리,산116외,128.3683683,35.7285331,라마78b48a,6:00,입산자실화,1.5,459.0,1.0041666666666669,48.79166666666666,1.525,0.0,1.0,3.0,B,12.0,,,200.0,817.715,0.0,0.0,0.0,11.673,5000.851,1.0
2180,2017,12,19,16,화요일,경상북도,의성군,점곡면,사촌리,산27-1,128.7750309,36.4500175,마바14a28b,1:35,기타,0.05,126.0,-2.145833333333333,45.41666666666666,2.158333333333333,0.1,1.0,1.0,B,8.0,1.0,1.0,255.0,48.69,0.0,0.0,0.0,16.616,2093.477,1.0
2181,2017,12,20,8,수요일,경상북도,경주시,현곡면,가정리,산26,129.1548593,35.9074078,마마49a69a,1:25,기타,0.06,113.0,-0.7791666666666667,44.583333333333336,2.583333333333333,0.0,1.0,1.0,C,12.0,,,125.0,170.521,0.0,0.0,0.0,8.683,1649.249,1.0
2183,2017,12,21,16,목요일,경상북도,안동시,,송천동,산39-1,128.7814485,36.553651,마바14b40a,1:58,입산자실화,0.02,72.0,-1.575,54.625,1.5458333333333334,0.0,1.0,3.0,C,12.0,1.0,4.0,145.0,111.938,0.0,1.0,0.0,2.147,139.287,1.0
2184,2017,12,21,21,목요일,경상북도,포항시남구,장기면,산서리,산522,129.4425222,35.8969515,마마75a68a,4:16,건축물화재비화,3.0,644.0,2.6125000000000003,46.25,2.7458333333333336,0.0,1.0,1.0,C,10.0,2.0,4.0,125.0,87.191,0.0,0.0,0.0,19.992,1454.767,1.0
2185,2017,12,22,15,금요일,경상북도,안동시,길안면,백자리,산16-1,128.8565901,36.4198281,마바21b25b,1:38,기타,0.05,240.0,-0.9499999999999998,64.45833333333333,0.9,0.0,1.0,3.0,C,18.0,2.0,5.0,320.0,585.958,0.0,0.0,0.0,34.024,5041.41,1.0
2188,2017,12,23,5,토요일,경상북도,봉화군,상운면,하눌리,산20외6필,128.7732128,36.8627829,마바13a74b,2:30,기타,0.9,84.0,-1.0708333333333333,78.79166666666667,0.9541666666666666,0.0,1.0,1.0,C,10.0,2.0,4.0,280.0,107.263,0.0,0.0,0.0,6.796,3018.422,1.0
2194,2017,12,28,6,목요일,경상북도,경산시,용성면,외촌리,산61,128.891224,35.8439224,마마25b61b,3:10,기타,0.9,127.0,-1.2083333333333333,35.916666666666664,2.279166666666667,0.0,1.0,2.0,C,12.0,2.0,5.0,295.0,183.723,0.0,0.0,0.0,8.46,1478.946,1.0
2203,2018,1,3,14,수요일,경상북도,예천군,예천읍,우계리,산40-2,128.4848636,36.6818458,라바87b54a,2:15,담뱃불실화,0.89,84.0,-2.1333333333333333,30.041666666666668,2.9416666666666664,0.0,1.0,1.0,C,14.0,2.0,4.0,200.0,38.745,0.0,0.0,0.0,6.668,1386.946,1.0
2210,2018,1,14,12,일요일,경상북도,칠곡군,동명면,금암리,산57-1,128.5591303,35.9937775,라마95a77b,1:24,쓰레기소각,0.1,57.0,-2.308333333333333,81.70833333333333,0.5666666666666667,0.0,1.0,3.0,C,12.0,2.0,4.0,125.0,51.908,0.0,0.0,0.0,4.469,915.286,1.0
2223,2018,1,29,16,월요일,경상북도,의성군,봉양면,장대리,산29,128.6257036,36.287003,마바01a10b,1:00,기타,0.02,131.0,-7.166666666666667,37.625,2.625,0.0,0.0,0.0,,0.0,2.0,4.0,115.0,28.135,0.0,0.0,0.0,4.73,3049.353,1.0
2225,2018,1,30,14,화요일,경상북도,영주시,풍기읍,산법리,산16,128.5519223,36.8714511,라바93b75a,3:30,담뱃불실화,1.0,104.0,-6.1625000000000005,44.333333333333336,4.5625,0.0,1.0,1.0,A,0.0,2.0,4.0,225.0,26.642,0.0,0.0,0.0,4.2,7303.427,1.0
2228,2018,2,1,6,목요일,경상북도,영천시,화남면,죽곡리,산106,128.9552048,36.0491213,마마31a84b,2:38,건축물화재비화,0.2,85.0,-0.5750000000000001,28.5,1.6166666666666665,0.0,1.0,1.0,C,12.0,2.0,4.0,155.0,98.751,0.0,0.0,0.0,15.774,8709.949,1.0
2231,2018,2,1,14,목요일,경상북도,김천시,구성면,미평리,산17-1,128.0529831,36.0278944,라마49b81a,1:16,입산자실화,0.03,87.0,-0.7791666666666667,36.708333333333336,1.0916666666666666,0.0,1.0,2.0,A,0.0,2.0,4.0,165.0,75.201,0.0,0.0,0.0,11.639,8751.686,1.0
2234,2018,2,3,13,토요일,경상북도,문경시,호계면,구산리,산21,128.2181605,36.6450255,라바64a49b,1:08,기타,0.09,102.0,-5.0,39.79166666666666,4.3875,0.0,1.0,2.0,B,10.0,2.0,4.0,125.0,51.34,0.0,0.0,0.0,5.375,1849.586,1.0
2241,2018,2,5,15,월요일,경상북도,포항시북구,죽장면,하사리,산42,129.0766214,36.2581716,마바41b07b,0:50,건축물화재비화,0.01,114.0,-5.579166666666667,34.166666666666664,3.720833333333333,0.0,1.0,3.0,C,18.0,1.0,4.0,365.0,46.392,0.0,0.0,0.0,29.951,5549.343,1.0
2245,2018,2,6,13,화요일,경상북도,영양군,일월면,주곡리,산122,129.1059743,36.7102739,마바43a58a,1:27,기타,0.2,182.0,-7.316666666666666,24.916666666666668,4.3875,0.0,1.0,1.0,C,24.0,2.0,5.0,315.0,65.155,0.0,0.0,0.0,7.839,4841.798,1.0
2254,2018,2,9,19,금요일,경상북도,포항시북구,신광면,냉수리,산16,129.2740319,36.0910926,마마59b89b,1:07,기타,0.06,161.0,4.795833333333333,42.04166666666666,1.5916666666666668,0.0,1.0,1.0,C,20.0,2.0,4.0,240.0,168.246,0.0,0.0,0.0,13.53,1315.097,1.0
2256,2018,2,10,7,토요일,경상북도,영덕군,창수면,인량리,산28-1,129.3577869,36.5647288,마바66a42a,8:05,기타,13.0,612.0,4.583333333333333,36.333333333333336,3.270833333333333,0.0,1.0,1.0,C,12.0,2.0,5.0,145.0,754.974,0.0,0.0,0.0,5.259,6311.351,1.0
2265,2018,2,11,14,일요일,경상북도,영천시,고경면,청정리,산34,129.1115446,35.9898049,마마45a78a,2:02,건축물화재비화,1.0,155.0,-2.566666666666667,35.125,4.133333333333334,0.0,1.0,1.0,C,12.0,2.0,4.0,230.0,90.88,0.0,1.0,0.0,10.971,264.247,1.0
2266,2018,2,11,14,일요일,경상북도,칠곡군,기산면,각산리,산11,128.3208299,36.0155257,라마73b80a,2:26,쓰레기소각,0.5,111.0,-2.4875000000000003,47.958333333333336,1.933333333333333,0.0,1.0,2.0,C,28.0,2.0,4.0,390.0,740.888,0.0,1.0,0.0,10.068,28.621,1.0
2274,2018,2,12,15,월요일,경상북도,울진군,북면,고목리,산94,129.3785461,37.0760348,마바66b99a,0:34,기타,0.01,66.0,-3.204166666666667,32.166666666666664,3.079166666666666,0.0,1.0,1.0,C,10.0,2.0,,45.0,48.196,0.0,0.0,0.0,3.575,8480.228,1.0
2288,2018,2,15,15,공휴일,경상북도,안동시,서후면,이송천리,산21,128.6975323,36.6201125,마바07a47b,2:03,기타,0.2,63.0,3.6458333333333335,31.5,2.0083333333333333,0.0,1.0,1.0,A,0.0,1.0,4.0,155.0,78.936,0.0,0.0,0.0,8.472,4077.965,1.0
2290,2018,2,16,14,공휴일,경상북도,예천군,용문면,직리,산28-1,128.3646397,36.6963063,라바77a55b,2:22,성묘객실화,0.81,75.0,1.1,23.25,2.8041666666666667,0.0,1.0,1.0,C,16.0,2.0,,300.0,115.089,0.0,0.0,0.0,14.314,3881.934,1.0
2294,2018,2,16,18,공휴일,경상북도,칠곡군,가산면,천평리,산30,128.5400991,36.0865177,라마93b88a,1:02,기타,0.01,93.0,2.004166666666667,31.0,1.3875,0.0,1.0,1.0,C,18.0,2.0,4.0,140.0,50.633,0.0,0.0,0.0,5.841,3715.335,1.0
2297,2018,2,17,11,공휴일,경상북도,영주시,순흥면,읍내리,산10,128.5801484,36.9211059,라바96a80b,1:47,농산부산물소각,0.05,75.0,-1.6625,26.041666666666668,6.425,0.0,1.0,1.0,C,20.0,2.0,4.0,265.0,139.717,0.0,0.0,0.0,9.941,5511.592,1.0
2298,2018,2,17,11,공휴일,경상북도,영천시,화산면,효정리,산3,128.8395681,36.0425964,마마20b83b,4:00,기타,1.0,130.0,1.5666666666666669,20.625,4.104166666666667,0.0,1.0,1.0,C,8.0,2.0,4.0,170.0,75.844,0.0,0.0,0.0,15.633,7089.619,1.0
2300,2018,2,17,14,공휴일,경상북도,영덕군,창수면,오촌리,산44,129.3315069,36.6073523,마바63b47a,8:40,기타,7.0,449.0,0.6291666666666667,27.416666666666668,3.408333333333333,0.0,1.0,3.0,C,16.0,2.0,5.0,200.0,175.702,0.0,0.0,0.0,13.337,2621.209,1.0
2307,2018,2,17,21,공휴일,경상북도,경주시,,도지동,산14-1,129.2687774,35.8025587,마마59b57b,1:20,입산자실화,0.04,93.0,2.1166666666666667,22.666666666666668,4.154166666666667,0.0,0.0,0.0,,0.0,2.0,4.0,100.0,17.282,0.0,0.0,0.0,7.315,4896.504,1.0
2311,2018,2,19,12,월요일,경상북도,영천시,화남면,월곡리,산54,128.8933868,36.1050528,마마25a90b,1:31,쓰레기소각,0.2,95.0,3.270833333333333,31.83333333333333,1.1291666666666669,0.0,1.0,1.0,C,10.0,2.0,4.0,190.0,39.525,0.0,0.0,0.0,24.15,5248.043,1.0
2312,2018,2,19,14,월요일,경상북도,봉화군,물야면,개단리,산144,128.7629654,36.9622551,마바12a85b,2:25,기타,0.1,112.0,0.0291666666666666,37.375,1.5083333333333335,0.0,1.0,1.0,C,12.0,2.0,3.0,415.0,140.936,0.0,0.0,0.0,8.873,2755.008,1.0
2322,2018,2,21,4,수요일,경상북도,청도군,청도읍,평양리,산205-1외1,128.6976445,35.5850139,마마08b32b,7:05,입산자실화,0.1,150.0,3.4125,19.33333333333333,1.3458333333333332,0.0,1.0,2.0,C,14.0,2.0,5.0,725.0,1253.903,0.0,0.0,0.0,16.605,221.697,1.0
2323,2018,2,21,10,수요일,경상북도,경주시,안강읍,근계리,산99-1,129.2078735,35.9812761,마마53b77a,0:55,입산자실화,0.01,90.0,2.4375,32.791666666666664,2.5,0.0,1.0,1.0,C,10.0,,,75.0,124.254,0.0,0.0,0.0,2.979,5070.053,1.0
2329,2018,2,22,10,목요일,경상북도,영양군,청기면,정족리,산196,129.0581278,36.7014179,마바39a57a,2:50,건축물화재비화,0.2,120.0,1.366666666666667,25.625,2.725,0.0,0.0,0.0,,0.0,2.0,4.0,315.0,75.243,0.0,0.0,0.0,10.594,4433.455,1.0
2331,2018,2,22,16,목요일,경상북도,청도군,운문면,마일리,산119,128.9710881,35.8336416,마마32b60b,3:18,쓰레기소각,0.13,171.0,-0.0291666666666666,38.79166666666666,0.7791666666666667,0.0,1.0,1.0,C,8.0,2.0,5.0,610.0,115.549,0.0,1.0,0.0,21.057,185.946,1.0
2338,2018,2,26,12,월요일,경상북도,청도군,각남면,칠성리,산24,128.6908903,35.6451909,마마07b39a,1:35,성묘객실화,0.02,117.0,4.258333333333334,59.75,1.0458333333333334,0.0,1.0,1.0,C,22.0,,,150.0,97.985,0.0,0.0,1.0,7.604,1786.618,1.0
2340,2018,2,26,13,월요일,경상북도,상주시,외서면,관현리,산15외1필지,128.1059266,36.4935199,라바54a33a,1:12,쓰레기소각,0.05,89.0,5.233333333333333,20.166666666666668,1.8125,0.0,1.0,1.0,C,22.0,2.0,4.0,130.0,64.65,0.0,0.0,0.0,14.593,5713.479,1.0
2350,2018,2,26,17,월요일,경상북도,의성군,점곡면,서변리,산13-1,128.762924,36.4097837,마바13a24a,1:00,농산부산물소각,0.02,112.0,1.2375,39.54166666666666,0.8583333333333334,0.0,1.0,3.0,C,16.0,1.0,4.0,225.0,256.68,0.0,0.0,0.0,15.694,3556.146,1.0
2367,2018,3,12,14,월요일,경상북도,안동시,북후면,두산리,산72-2,128.6862839,36.7006004,마바05b56b,1:30,기타,0.02,85.0,7.766666666666667,53.79166666666666,1.0208333333333333,0.0,0.0,0.0,,0.0,2.0,4.0,310.0,18.134,0.0,0.0,0.0,20.214,3339.215,1.0
2375,2018,3,13,14,화요일,경상북도,경주시,안강읍,두류리,산240,129.1510077,35.9558158,마마48b74a,2:20,농산부산물소각,1.4,118.0,12.304166666666667,64.08333333333333,3.2,0.0,1.0,2.0,C,24.0,2.0,5.0,205.0,210.449,0.0,0.0,0.0,10.158,2235.803,1.0
2378,2018,3,14,12,수요일,경상북도,김천시,개령면,양천리,산87,128.1891344,36.1785888,라마61b98a,3:16,농산부산물소각,2.5,112.0,14.641666666666666,71.79166666666667,1.1875,0.0,1.0,1.0,A,0.0,2.0,4.0,90.0,70.499,0.0,0.0,0.0,9.94,8039.334,1.0
2381,2018,3,14,14,수요일,경상북도,상주시,이안면,문창리,산24,128.126443,36.5832444,라바56a43a,1:10,쓰레기소각,0.1,98.0,15.825,56.16666666666666,1.2875,0.0,1.0,1.0,C,14.0,2.0,4.0,120.0,30.274,0.0,0.0,0.0,5.826,2554.867,1.0
2390,2018,3,24,14,토요일,경상북도,경산시,와촌면,상암리,산33,128.8543674,35.9516516,마마22a73b,0:35,쓰레기소각,0.06,56.0,10.945833333333333,44.875,2.3541666666666665,0.0,2.0,0.0,,0.0,1.0,4.0,100.0,79.934,0.0,0.0,0.0,6.143,5173.543,1.0
2399,2018,3,26,11,월요일,경상북도,경주시,내남면,망성리,산83,129.1773542,35.7864906,마마51b55b,1:35,농산부산물소각,1.2,98.0,13.2875,49.75,2.8000000000000003,0.0,1.0,1.0,C,16.0,2.0,5.0,90.0,90.538,0.0,0.0,0.0,9.303,5075.967,1.0
2402,2018,3,26,14,월요일,경상북도,경주시,강동면,국당리,산9-7,129.2979846,35.9938447,마마62a78b,1:14,기타,0.16,130.0,13.2875,49.75,2.8000000000000003,0.0,0.0,0.0,,0.0,2.0,4.0,35.0,10.294,0.0,0.0,0.0,4.972,1782.703,1.0
2405,2018,3,26,16,월요일,경상북도,봉화군,재산면,현동리,산86-1,128.9775813,36.7948,마바31b67a,0:54,기타,0.1,142.0,9.670833333333333,52.333333333333336,1.7333333333333334,0.0,1.0,2.0,C,12.0,2.0,4.0,395.0,31.088,0.0,0.0,0.0,15.368,1573.074,1.0
2408,2018,3,27,11,화요일,경상북도,영천시,,대전동,산28,128.9100471,35.9845988,마마27a77a,1:00,농산부산물소각,0.01,80.0,15.679166666666667,43.79166666666666,2.1625,0.0,1.0,3.0,C,18.0,2.0,5.0,110.0,35.871,0.0,0.0,0.0,5.69,11348.378,1.0
2412,2018,3,27,23,화요일,경상북도,봉화군,물야면,오전리,산89,128.7218654,37.0062986,마바08b90a,1:18,기타,0.1,101.0,10.329166666666667,62.91666666666666,1.475,0.0,1.0,1.0,C,20.0,2.0,5.0,470.0,127.214,0.0,0.0,0.0,13.894,660.753,1.0
2416,2018,3,28,10,수요일,경상북도,경주시,강동면,단구리,산70,129.2563572,36.062647,마마58a86b,1:05,농산부산물소각,0.4,88.0,15.791666666666666,53.29166666666666,2.0166666666666666,0.0,1.0,1.0,C,8.0,1.0,4.0,75.0,44.932,0.0,0.0,1.0,8.436,2479.762,1.0
2420,2018,3,28,12,수요일,경상북도,영양군,청기면,행화리,산19,129.0203373,36.7785896,마바35b65b,2:04,기타,12.4,122.0,19.09583333333333,31.416666666666668,3.8125,0.0,1.0,2.0,C,14.0,2.0,4.0,645.0,488.239,0.0,0.0,0.0,21.627,1431.508,1.0
2423,2018,3,29,11,목요일,경상북도,포항시북구,신광면,토성리,산4,129.2731111,36.1248624,마마59b93a,1:25,쓰레기소각,0.2,92.0,14.6875,62.41666666666666,2.9958333333333336,0.0,1.0,1.0,C,10.0,2.0,4.0,80.0,39.033,0.0,0.0,0.0,10.123,3550.877,1.0
2431,2018,3,30,15,금요일,경상북도,상주시,내서면,노류리,산17,128.0381507,36.377291,라바48a20a,0:42,담뱃불실화,0.01,98.0,13.054166666666667,46.04166666666666,1.825,0.0,1.0,2.0,A,0.0,2.0,4.0,165.0,150.085,0.0,0.0,0.0,14.662,4441.835,1.0
2435,2018,3,31,12,토요일,경상북도,울진군,기성면,황보리,산209,129.4624279,36.756936,마바75a63b,1:40,기타,0.2,144.0,14.241666666666667,58.29166666666666,3.183333333333333,0.0,2.0,0.0,,0.0,2.0,5.0,25.0,73.125,0.0,0.0,0.0,10.979,11391.967,1.0
2443,2018,4,1,16,일요일,경상북도,군위군,고로면,석산리,산165,128.8462442,36.1778024,마마21a98b,1:19,농산부산물소각,0.2,155.0,16.587500000000002,60.333333333333336,0.5583333333333333,0.0,0.0,0.0,,0.0,,,305.0,16.36,0.0,0.0,0.0,21.82,927.785,1.0
